Campanha_ID,Loja_ID,Nome,Canal,Investimento,Vendas Geradas,Data de Início,Data de Fim
1510,744,Conectada Promoção Online,Redes Sociais,679.13,0,2016-08-11 03:43:52,2017-06-02 12:59:38
1511,204,Direta Impacto Sustentável,Email Marketing,278.75,0,2018-09-12 09:46:02,2019-03-20 12:59:00
1512,814,Viral Promoção Familiar,Influenciadores,819.36,0,2016-03-14 02:26:08,2016-04-28 12:42:44
1513,793,Alvo Promoção Vintage,Google Ads,375.96,0,2023-08-10 04:39:18,2024-01-11 08:55:48
1514,899,Conectada Impacto Tradicional,Redes Sociais,642.31,0,2024-09-16 17:55:21,2025-01-24 18:39:35
1515,635,Conectada Impacto Global,Redes Sociais,825.75,0,2019-08-17 04:32:25,2020-02-18 00:29:36
1516,508,Clássica Campanha Familiar,TV,899.28,0,2017-10-21 20:18:35,2018-09-17 13:47:43
1517,505,Direta Promoção Fitness,Email Marketing,717.22,0,2018-09-09 05:51:26,2019-08-07 10:40:09
1518,508,Conectada Campanha Sustentável,Redes Sociais,806.84,0,2018-02-15 06:28:27,2018-09-25 05:52:10
1519,904,Direta Campanha Urbana,Email Marketing,785.96,0,2021-09-06 17:21:43,2021-09-21 19:56:36
1520,995,Direta Impacto Artística,Email Marketing,705.66,0,2015-08-02 18:00:28,2015-09-26 22:38:25
1521,885,Direta Promoção Retro,Email Marketing,268.23,0,2020-11-23 17:30:16,2021-09-25 11:30:00
1522,130,Clássica Campanha Tecnológica,TV,792.57,0,2020-06-03 16:57:23,2021-02-15 18:43:28
1523,991,Alvo Campanha Local,Google Ads,947.02,0,2017-09-11 21:06:13,2018-01-19 23:14:50
1524,798,Alvo Impacto Sustentável,Google Ads,997.22,0,2018-02-08 17:37:10,2018-06-10 14:32:55
1525,745,Viral Campanha Online,Influenciadores,673.32,0,2021-01-16 18:22:13,2021-06-03 19:05:26
1526,917,Viral Promoção Cultural,Influenciadores,791.3,0,2020-11-04 13:42:35,2021-06-27 16:28:28
1527,202,Conectada Impacto Digital,Redes Sociais,721.79,0,2017-07-10 19:00:34,2018-04-06 08:47:38
1528,404,Viral Campanha Vintage,Influenciadores,968.43,0,2018-08-18 14:12:37,2019-03-30 21:49:08
1529,350,Clássica Campanha Vintage,TV,438.59,0,2020-10-01 16:32:46,2021-01-12 15:12:20
1530,935,Viral Campanha Inovação,Influenciadores,317.74,0,2017-07-17 13:01:59,2017-11-23 01:31:12
1531,452,Alvo Impacto Sustentável,Google Ads,705.05,0,2019-07-29 00:08:16,2019-10-05 18:21:05
1532,709,Direta Promoção Artística,Email Marketing,368.43,0,2021-12-07 19:28:50,2022-01-28 02:54:05
1533,754,Clássica Campanha Retro,TV,350.38,0,2020-08-22 00:53:40,2020-12-22 16:51:04
1534,664,Clássica Impacto Retro,TV,679.73,0,2022-11-29 14:31:09,2022-12-20 09:50:47
1535,253,Alvo Promoção Tradicional,Google Ads,745.5,0,2022-06-06 18:11:37,2022-10-28 17:25:36
1536,832,Conectada Campanha Familiar,Redes Sociais,763.78,0,2014-10-27 05:19:27,2015-10-14 11:28:35
1537,597,Direta Promoção Clássica,Email Marketing,872.04,0,2016-03-06 04:39:13,2016-11-14 08:20:24
1538,364,Clássica Campanha Retro,TV,338.63,0,2015-12-22 13:22:56,2016-03-28 20:57:46
1539,205,Clássica Campanha Contemporânea,TV,535.85,0,2018-04-12 12:57:00,2019-03-26 09:50:30
1540,141,Clássica Impacto Fitness,TV,483.31,0,2019-05-17 12:01:16,2019-06-22 22:28:26
1541,647,Direta Promoção Gourmet,Email Marketing,381.54,0,2024-09-29 15:50:43,2025-08-25 13:41:41
1542,939,Alvo Campanha Tradicional,Google Ads,973.97,0,2019-05-20 05:45:02,2020-02-20 01:20:52
1543,543,Direta Promoção Contemporânea,Email Marketing,265.64,0,2020-01-11 17:00:34,2020-10-15 17:10:18
1544,650,Viral Impacto Global,Influenciadores,387.21,0,2022-12-08 23:03:57,2023-01-30 05:41:39
1545,12,Direta Promoção Sustentável,Email Marketing,392.07,0,2024-12-06 10:00:43,2025-06-25 10:40:17
1546,843,Conectada Promoção Ecológica,Redes Sociais,336.94,0,2014-04-20 16:36:17,2014-11-04 01:52:52
1547,524,Conectada Promoção Desportiva,Redes Sociais,722.23,0,2017-05-06 10:32:58,2018-04-08 07:04:58
1548,46,Alvo Promoção Nacional,Google Ads,781.24,0,2016-01-22 03:47:25,2016-04-02 18:15:51
1549,234,Alvo Campanha Tecnológica,Google Ads,429.1,0,2024-05-13 23:01:41,2025-02-06 10:36:56
1550,237,Clássica Promoção Vintage,TV,619.04,0,2015-07-18 22:11:51,2016-04-14 23:26:22
1551,299,Conectada Impacto Gourmet,Redes Sociais,274.35,0,2018-04-17 21:07:43,2019-01-14 03:07:36
1552,815,Conectada Campanha Familiar,Redes Sociais,934.77,0,2019-10-30 06:10:04,2020-03-24 03:12:16
1553,767,Alvo Impacto De Luxo,Google Ads,241.97,0,2020-11-30 15:04:24,2021-01-05 03:43:17
1554,598,Direta Campanha Urbana,Email Marketing,477.31,0,2015-05-13 22:11:45,2015-06-25 14:02:54
1555,498,Clássica Promoção Digital,TV,312.29,0,2019-07-12 22:27:51,2020-02-18 08:20:34
1556,757,Viral Impacto Ecológica,Influenciadores,872.61,0,2023-11-06 09:07:40,2023-12-08 19:16:02
1557,629,Clássica Promoção Retro,TV,846.61,0,2016-07-20 09:59:49,2017-04-15 00:10:26
1558,190,Conectada Promoção De Luxo,Redes Sociais,291.6,0,2020-10-06 22:31:10,2021-01-14 03:55:04
1559,389,Conectada Impacto Vintage,Redes Sociais,584.44,0,2023-08-13 21:59:33,2024-02-05 17:27:39
1560,725,Clássica Impacto Desportiva,TV,732.51,0,2014-08-19 09:34:37,2015-08-13 05:49:38
1561,114,Conectada Campanha Sustentável,Redes Sociais,368.92,0,2022-11-27 23:41:52,2023-07-30 22:54:19
1562,498,Conectada Campanha Contemporânea,Redes Sociais,872.62,0,2019-02-18 21:57:53,2019-12-06 19:11:38
1563,98,Direta Impacto Retro,Email Marketing,439.3,0,2022-10-28 23:24:17,2023-06-08 09:33:44
1564,138,Conectada Campanha Cultural,Redes Sociais,370.44,0,2021-05-15 08:50:00,2022-04-28 23:13:35
1565,619,Alvo Promoção Contemporânea,Google Ads,653.56,0,2015-05-29 04:22:03,2015-08-04 16:46:42
1566,486,Viral Campanha Clássica,Influenciadores,989.18,0,2019-07-12 04:43:48,2020-01-21 06:24:24
1567,134,Viral Campanha Artística,Influenciadores,989.67,0,2017-07-27 01:18:17,2017-11-30 08:12:48
1568,405,Viral Promoção Familiar,Influenciadores,815.5,0,2014-10-22 15:38:17,2015-08-19 18:00:20
1569,150,Alvo Impacto Cultural,Google Ads,421.18,0,2022-03-21 03:28:28,2022-07-21 03:51:57
1570,66,Conectada Promoção Gourmet,Redes Sociais,782.86,0,2016-09-05 19:36:43,2017-09-01 19:49:43
1571,594,Conectada Campanha De Luxo,Redes Sociais,517.17,0,2015-12-28 08:08:45,2016-06-20 22:56:42
1572,326,Alvo Campanha Global,Google Ads,296.94,0,2014-06-29 01:46:10,2014-11-21 12:26:20
1573,259,Alvo Impacto Ecológica,Google Ads,532.04,0,2014-03-05 18:18:04,2014-10-24 15:32:16
1574,86,Clássica Impacto Ecológica,TV,555.52,0,2021-12-15 10:31:34,2022-05-26 11:46:27
1575,95,Viral Campanha Global,Influenciadores,655.13,0,2015-09-23 01:09:25,2016-08-08 09:59:04
1576,200,Conectada Promoção Global,Redes Sociais,880.28,0,2023-07-05 07:59:39,2024-03-10 01:17:17
1577,185,Conectada Campanha Urbana,Redes Sociais,988.44,0,2021-09-10 18:13:36,2022-03-31 21:37:17
1578,729,Viral Impacto Familiar,Influenciadores,286.53,0,2016-12-21 19:53:58,2017-10-12 06:01:11
1579,573,Conectada Promoção Global,Redes Sociais,534.42,0,2020-08-26 02:50:57,2021-02-19 10:46:31
1580,25,Alvo Impacto Clássica,Google Ads,892.66,0,2023-05-13 18:09:24,2023-11-14 06:36:12
1581,102,Clássica Campanha Desportiva,TV,334.78,0,2022-11-13 17:07:44,2023-03-15 08:04:40
1582,95,Clássica Impacto Contemporânea,TV,893.24,0,2023-06-22 10:30:43,2024-02-05 12:42:23
1583,739,Conectada Promoção Inovação,Redes Sociais,726.87,0,2019-08-21 14:02:41,2020-06-02 23:17:20
1584,43,Conectada Campanha Online,Redes Sociais,399.43,0,2023-10-13 11:12:26,2024-03-27 06:18:32
1585,453,Direta Impacto Fitness,Email Marketing,758.8,0,2018-06-24 19:20:06,2018-09-02 12:34:51
1586,12,Direta Promoção Cultural,Email Marketing,368.41,0,2014-10-09 16:19:59,2015-04-16 06:19:52
1587,170,Conectada Promoção Inovação,Redes Sociais,946.01,0,2023-12-24 14:46:26,2024-05-17 22:41:51
1588,712,Viral Promoção Ecológica,Influenciadores,753.36,0,2020-02-26 09:12:43,2020-04-29 14:23:17
1589,255,Clássica Campanha Artística,TV,904.52,0,2016-10-23 02:31:10,2017-01-09 18:25:02
1590,898,Conectada Impacto Artística,Redes Sociais,884.45,0,2017-01-16 01:17:48,2017-02-03 21:57:22
1591,729,Conectada Promoção Ecológica,Redes Sociais,725.99,0,2014-08-06 09:28:51,2015-06-02 19:26:40
1592,580,Direta Promoção Digital,Email Marketing,974.43,0,2022-07-06 09:02:42,2023-01-20 14:53:46
1593,938,Direta Promoção Urbana,Email Marketing,603.44,0,2020-06-04 08:05:23,2020-09-07 05:36:17
1594,716,Direta Campanha Urbana,Email Marketing,303.67,0,2017-04-16 10:48:37,2017-09-28 10:04:03
1595,976,Clássica Impacto Digital,TV,672.24,0,2017-10-14 19:21:49,2018-06-20 05:37:43
1596,732,Clássica Promoção Tradicional,TV,876.96,0,2020-05-11 05:40:55,2020-09-22 13:16:46
1597,570,Conectada Impacto Global,Redes Sociais,390.39,0,2021-07-31 12:04:52,2021-12-29 17:20:47
1598,615,Clássica Campanha Online,TV,406.43,0,2017-03-01 08:01:01,2017-07-02 13:37:19
1599,911,Direta Campanha Retro,Email Marketing,324.74,0,2017-09-07 14:39:56,2017-11-15 16:50:16
1600,375,Viral Impacto Ecológica,Influenciadores,694.96,0,2015-12-02 12:55:20,2016-01-08 00:41:27
1601,759,Alvo Campanha Fitness,Google Ads,956.94,0,2019-04-25 11:56:25,2020-04-21 03:37:50
1602,102,Direta Promoção De Luxo,Email Marketing,260.05,0,2023-05-25 06:35:23,2023-09-25 15:54:53
1603,549,Viral Impacto Global,Influenciadores,480.42,0,2023-02-13 04:15:48,2023-12-07 06:12:05
1604,821,Clássica Impacto Ecológica,TV,793.96,0,2021-01-12 14:52:02,2021-08-10 21:58:11
1605,599,Direta Promoção Fitness,Email Marketing,639.51,0,2015-05-15 07:41:45,2015-12-07 18:43:25
1606,192,Viral Campanha Vintage,Influenciadores,213.96,0,2018-10-23 14:43:16,2019-02-20 00:38:14
1607,784,Clássica Campanha Nacional,TV,746.21,0,2017-06-27 04:56:42,2018-05-20 09:27:35
1608,369,Alvo Impacto Fitness,Google Ads,718.44,0,2024-12-04 04:05:46,2025-11-29 15:44:08
1609,309,Alvo Campanha Fitness,Google Ads,762.69,0,2024-06-29 04:45:52,2025-04-07 11:24:02
1610,931,Direta Impacto Online,Email Marketing,325.12,0,2018-12-10 05:22:21,2019-10-29 01:56:34
1611,362,Alvo Promoção Vintage,Google Ads,637.96,0,2020-09-16 22:27:01,2021-03-04 22:51:53
1612,753,Clássica Impacto Vintage,TV,437.13,0,2019-12-08 22:41:33,2020-01-24 09:41:52
1613,377,Conectada Campanha Rural,Redes Sociais,777.08,0,2024-02-05 07:22:37,2024-05-22 14:26:15
1614,256,Conectada Campanha Local,Redes Sociais,888.22,0,2017-12-21 13:21:30,2018-04-15 21:18:47
1615,37,Viral Campanha Contemporânea,Influenciadores,432.87,0,2019-03-14 02:19:39,2019-04-23 14:36:32
1616,481,Direta Impacto Fitness,Email Marketing,438.25,0,2017-10-13 15:28:39,2018-03-20 01:38:20
1617,266,Direta Campanha Ecológica,Email Marketing,472.2,0,2021-03-07 18:06:44,2021-09-21 22:17:05
1618,431,Clássica Impacto Rural,TV,498.15,0,2020-10-11 16:34:37,2020-12-24 06:44:00
1619,899,Alvo Promoção Desportiva,Google Ads,616.65,0,2015-12-10 14:22:38,2016-12-05 03:28:12
1620,971,Clássica Promoção De Luxo,TV,684.58,0,2018-05-05 18:34:30,2019-01-09 20:11:18
1621,664,Viral Campanha Desportiva,Influenciadores,865.9,0,2017-04-02 15:07:25,2017-06-26 05:17:04
1622,657,Clássica Campanha De Luxo,TV,821.67,0,2014-08-19 00:08:17,2015-04-17 07:01:57
1623,713,Conectada Impacto Rural,Redes Sociais,968.13,0,2014-01-24 23:01:06,2014-03-10 10:15:04
1624,182,Conectada Promoção Digital,Redes Sociais,565.0,0,2019-06-18 22:03:28,2020-01-10 02:00:24
1625,65,Direta Impacto Sustentável,Email Marketing,312.34,0,2020-01-08 16:08:03,2020-04-19 12:13:15
1626,943,Viral Promoção Tecnológica,Influenciadores,752.67,0,2018-10-15 02:41:58,2019-06-17 17:31:29
1627,278,Alvo Impacto Retro,Google Ads,759.48,0,2016-02-15 19:14:21,2016-09-01 12:42:51
1628,632,Direta Campanha Ecológica,Email Marketing,231.12,0,2023-03-04 16:47:19,2023-06-06 10:34:19
1629,308,Conectada Promoção Rural,Redes Sociais,786.5,0,2015-09-02 20:50:51,2016-06-26 20:46:32
1630,118,Conectada Promoção Artística,Redes Sociais,787.64,0,2014-05-17 00:38:29,2015-04-17 14:43:08
1631,210,Alvo Campanha Cultural,Google Ads,796.07,0,2023-06-23 19:25:42,2023-12-13 15:10:06
1632,19,Conectada Promoção Local,Redes Sociais,329.98,0,2018-11-22 05:06:15,2019-03-03 01:13:25
1633,29,Viral Promoção Clássica,Influenciadores,963.67,0,2021-04-12 23:18:37,2022-01-13 11:35:53
1634,964,Alvo Promoção Familiar,Google Ads,437.88,0,2014-03-24 11:02:13,2015-03-08 15:44:20
1635,524,Clássica Promoção Artística,TV,842.46,0,2023-08-19 12:54:09,2024-04-29 00:52:49
1636,191,Viral Promoção Inovação,Influenciadores,520.99,0,2020-10-01 04:48:52,2021-02-21 15:44:07
1637,407,Direta Impacto Contemporânea,Email Marketing,793.76,0,2023-07-27 00:05:36,2024-01-27 18:00:50
1638,140,Direta Campanha Gourmet,Email Marketing,744.21,0,2016-11-07 19:49:24,2017-04-14 04:15:32
1639,329,Conectada Campanha Inovação,Redes Sociais,247.21,0,2018-12-05 19:14:25,2019-03-09 05:42:36
1640,133,Clássica Impacto De Luxo,TV,929.45,0,2022-10-08 07:58:53,2023-07-20 12:19:16
1641,189,Clássica Impacto Vintage,TV,520.96,0,2015-07-20 22:44:17,2015-12-29 19:28:53
1642,256,Direta Promoção Local,Email Marketing,707.28,0,2023-11-18 12:31:44,2024-09-12 07:31:09
1643,293,Viral Campanha Familiar,Influenciadores,421.99,0,2018-05-14 13:39:48,2018-07-09 01:09:28
1644,450,Viral Campanha Sustentável,Influenciadores,214.61,0,2014-07-02 13:12:39,2015-05-05 08:38:52
1645,233,Clássica Promoção Retro,TV,611.36,0,2020-09-06 07:53:50,2020-10-22 05:08:12
1646,949,Viral Impacto De Luxo,Influenciadores,470.92,0,2014-08-25 09:57:57,2015-07-11 18:37:04
1647,853,Direta Impacto Rural,Email Marketing,577.35,0,2020-09-14 23:34:01,2020-10-22 09:21:27
1648,970,Clássica Impacto Tecnológica,TV,207.94,0,2021-12-20 06:02:33,2022-01-20 01:31:42
1649,312,Clássica Campanha Global,TV,407.03,0,2016-03-17 06:39:21,2016-08-29 07:04:49
1650,202,Viral Promoção Global,Influenciadores,299.45,0,2020-11-20 12:03:47,2021-08-01 06:07:24
1651,4,Clássica Impacto Desportiva,TV,754.31,1314,2023-04-20 11:16:40,2023-05-15 19:20:45
1652,886,Conectada Impacto Fitness,Redes Sociais,421.83,0,2015-10-16 11:42:34,2016-09-17 02:57:18
1653,756,Clássica Impacto Ecológica,TV,664.87,0,2016-11-03 04:08:52,2017-02-23 06:07:58
1654,651,Direta Campanha Clássica,Email Marketing,515.31,0,2024-04-15 01:49:01,2024-09-15 18:49:22
1655,987,Viral Campanha Sustentável,Influenciadores,717.12,0,2021-07-28 15:41:02,2022-06-25 10:33:40
1656,290,Conectada Campanha Fitness,Redes Sociais,402.62,0,2015-02-01 17:30:01,2016-01-08 19:51:23
1657,770,Alvo Campanha De Luxo,Google Ads,208.61,0,2022-09-06 20:43:57,2022-11-02 00:35:12
1658,490,Alvo Impacto Vintage,Google Ads,989.8,0,2017-08-21 10:10:09,2017-10-27 18:44:45
1659,654,Conectada Impacto Tradicional,Redes Sociais,398.39,0,2017-01-22 11:47:15,2017-03-27 03:38:18
1660,561,Clássica Campanha Rural,TV,809.58,0,2018-03-29 03:12:32,2019-02-02 00:26:12
1661,696,Clássica Impacto Familiar,TV,336.23,0,2018-09-02 20:54:14,2019-01-19 10:20:51
1662,948,Viral Campanha Retro,Influenciadores,936.04,0,2016-09-13 17:03:02,2017-02-13 10:37:40
1663,785,Clássica Campanha Retro,TV,961.05,0,2016-04-14 09:03:17,2017-03-28 19:57:40
1664,602,Alvo Promoção Artística,Google Ads,201.32,0,2023-07-27 18:38:50,2024-02-04 23:04:26
1665,10,Clássica Campanha Fitness,TV,768.21,0,2024-10-15 07:43:43,2025-10-05 06:35:08
1666,330,Viral Promoção Global,Influenciadores,278.02,0,2015-06-13 22:46:03,2015-12-04 20:07:36
1667,546,Conectada Impacto Cultural,Redes Sociais,282.28,0,2021-04-22 03:54:17,2021-06-26 14:54:58
1668,22,Alvo Campanha Artística,Google Ads,580.34,0,2014-03-15 07:28:34,2014-12-23 14:30:22
1669,556,Alvo Promoção Sustentável,Google Ads,545.47,0,2017-07-14 19:56:00,2017-09-21 01:04:38
1670,644,Direta Promoção Global,Email Marketing,229.7,0,2018-06-08 15:24:06,2018-07-20 03:06:56
1671,763,Clássica Campanha Tecnológica,TV,664.38,0,2015-11-22 00:10:46,2016-02-25 02:51:50
1672,700,Clássica Campanha Desportiva,TV,866.59,0,2020-03-12 07:20:54,2020-10-13 19:13:00
1673,431,Conectada Promoção Vintage,Redes Sociais,383.76,0,2022-10-18 01:39:29,2022-12-15 10:46:13
1674,477,Clássica Campanha De Luxo,TV,789.8,0,2019-09-04 19:50:19,2020-04-19 20:55:05
1675,444,Alvo Promoção Cultural,Google Ads,570.99,0,2015-09-25 20:23:00,2016-02-06 21:31:52
1676,87,Direta Promoção Digital,Email Marketing,267.47,0,2021-09-22 04:33:39,2022-05-24 02:27:19
1677,316,Viral Promoção Cultural,Influenciadores,993.45,0,2022-11-07 23:56:32,2023-03-07 16:31:53
1678,585,Viral Impacto Local,Influenciadores,297.49,0,2021-09-05 03:07:44,2022-05-12 13:06:35
1679,523,Viral Impacto De Luxo,Influenciadores,409.99,0,2017-04-13 09:44:54,2018-01-24 00:14:40
1680,322,Alvo Impacto Inovação,Google Ads,548.53,0,2014-01-15 06:10:51,2014-04-18 08:43:25
1681,768,Direta Impacto Retro,Email Marketing,847.09,0,2019-03-31 13:07:30,2019-06-03 06:49:04
1682,504,Direta Impacto Cultural,Email Marketing,911.41,0,2014-10-05 06:18:20,2015-05-17 10:22:55
1683,468,Conectada Impacto Tradicional,Redes Sociais,780.2,0,2020-02-09 09:02:14,2020-09-28 23:17:15
1684,344,Viral Impacto Local,Influenciadores,569.48,0,2019-06-25 19:46:38,2020-06-05 00:45:46
1685,619,Conectada Promoção Fitness,Redes Sociais,587.24,0,2014-11-02 23:22:30,2015-09-03 21:13:18
1686,222,Viral Promoção Contemporânea,Influenciadores,862.63,0,2021-07-25 23:39:57,2022-01-10 16:11:49
1687,233,Conectada Campanha Retro,Redes Sociais,546.2,0,2016-11-02 14:26:35,2017-10-15 09:59:09
1688,655,Conectada Impacto Sustentável,Redes Sociais,839.28,0,2019-07-01 18:21:11,2020-02-15 14:45:35
1689,402,Alvo Impacto Nacional,Google Ads,446.83,0,2018-09-20 10:02:59,2018-12-07 11:44:19
1690,690,Conectada Campanha Tradicional,Redes Sociais,571.77,0,2019-04-22 21:56:36,2019-08-05 16:03:21
1691,195,Clássica Promoção Online,TV,517.57,0,2016-10-16 05:40:30,2017-02-25 06:46:00
1692,389,Alvo Impacto Tecnológica,Google Ads,454.68,0,2015-04-22 03:07:11,2015-12-19 10:26:23
1693,950,Alvo Promoção Vintage,Google Ads,852.42,0,2024-08-04 06:21:58,2025-05-05 22:28:37
1694,356,Clássica Campanha Digital,TV,759.62,0,2015-12-08 07:31:53,2016-12-05 05:56:19
1695,239,Viral Impacto Global,Influenciadores,762.38,0,2019-05-08 10:51:48,2020-01-08 23:27:56
1696,694,Clássica Campanha Digital,TV,312.26,0,2017-02-10 22:57:52,2017-09-04 21:28:53
1697,818,Direta Promoção Fitness,Email Marketing,370.19,0,2014-10-10 22:17:22,2015-04-11 02:42:06
1698,83,Clássica Promoção Local,TV,508.43,0,2024-05-13 12:27:51,2024-10-25 22:01:33
1699,324,Alvo Promoção Artística,Google Ads,991.37,0,2016-09-07 21:57:46,2017-01-29 21:39:42
1700,406,Viral Impacto Familiar,Influenciadores,601.2,0,2021-05-06 17:53:27,2021-11-19 12:23:10
1701,167,Direta Campanha Rural,Email Marketing,619.74,0,2014-07-15 22:58:28,2015-03-07 17:34:48
1702,86,Direta Promoção Tecnológica,Email Marketing,584.06,0,2024-02-19 13:15:14,2024-08-26 13:23:50
1703,51,Viral Campanha De Luxo,Influenciadores,521.6,0,2023-02-11 10:56:42,2023-09-15 07:26:55
1704,446,Viral Promoção Nacional,Influenciadores,584.45,0,2020-09-15 06:27:13,2021-07-29 13:56:56
1705,331,Direta Promoção Desportiva,Email Marketing,471.41,0,2024-12-04 18:09:09,2025-09-03 19:19:20
1706,21,Alvo Promoção Artística,Google Ads,267.36,0,2024-02-03 04:26:59,2024-11-28 16:34:50
1707,780,Clássica Impacto Inovação,TV,632.47,0,2020-01-15 02:56:58,2020-06-28 10:43:13
1708,487,Clássica Campanha Digital,TV,875.46,0,2023-02-27 08:56:05,2023-12-02 08:54:48
1709,380,Viral Impacto Vintage,Influenciadores,859.69,0,2022-02-25 11:04:11,2023-02-20 00:35:21
1710,433,Viral Impacto Vintage,Influenciadores,543.55,0,2024-03-28 03:48:30,2025-01-10 07:07:44
1711,855,Conectada Promoção Contemporânea,Redes Sociais,428.58,0,2016-04-30 21:09:59,2017-04-05 07:59:27
1712,128,Conectada Campanha Local,Redes Sociais,396.53,0,2024-08-03 08:20:36,2024-11-09 00:21:17
1713,532,Conectada Impacto Urbana,Redes Sociais,926.22,0,2024-09-10 19:51:36,2025-07-11 18:09:31
1714,119,Direta Campanha Cultural,Email Marketing,806.94,0,2014-05-29 06:32:17,2014-12-30 17:33:21
1715,784,Clássica Impacto Local,TV,544.21,0,2016-09-15 17:45:36,2017-08-28 12:01:00
1716,151,Viral Campanha Online,Influenciadores,326.63,0,2021-01-14 02:37:36,2021-11-30 19:05:33
1717,761,Viral Campanha Tecnológica,Influenciadores,372.65,0,2023-02-13 04:46:10,2023-04-19 06:22:55
1718,548,Alvo Promoção Retro,Google Ads,472.01,0,2023-02-12 14:37:05,2023-03-01 18:48:41
1719,975,Direta Promoção Sustentável,Email Marketing,632.84,0,2016-05-04 23:26:50,2017-04-11 13:34:21
1720,241,Conectada Promoção Local,Redes Sociais,756.73,0,2022-09-26 13:24:50,2023-06-29 22:58:17
1721,161,Viral Impacto Tecnológica,Influenciadores,700.59,0,2021-02-01 19:27:48,2021-05-13 10:22:03
1722,468,Alvo Impacto Sustentável,Google Ads,437.15,0,2017-03-30 11:29:56,2018-02-17 08:28:24
1723,434,Clássica Campanha Rural,TV,809.8,0,2020-04-07 22:55:19,2020-05-01 22:00:12
1724,809,Clássica Campanha Rural,TV,326.39,0,2015-10-02 15:13:10,2016-02-26 19:08:07
1725,794,Direta Campanha De Luxo,Email Marketing,759.19,0,2023-04-28 08:16:37,2024-04-11 11:47:50
1726,810,Direta Impacto Vintage,Email Marketing,312.96,0,2024-02-25 05:53:22,2025-01-28 00:02:29
1727,941,Viral Impacto Sustentável,Influenciadores,708.54,0,2017-11-03 23:36:11,2017-12-13 18:04:56
1728,833,Alvo Impacto Global,Google Ads,438.05,0,2016-04-22 10:31:00,2016-08-05 11:54:21
1729,432,Direta Impacto Inovação,Email Marketing,485.91,0,2014-03-13 14:54:31,2015-02-23 03:04:51
1730,375,Direta Impacto Global,Email Marketing,250.57,0,2020-08-22 12:30:51,2021-04-08 08:47:45
1731,193,Conectada Campanha Global,Redes Sociais,204.58,0,2020-07-28 11:31:41,2021-05-03 22:17:28
1732,423,Clássica Impacto Urbana,TV,276.08,0,2014-04-06 05:24:12,2014-06-14 00:16:05
1733,835,Viral Campanha Desportiva,Influenciadores,817.96,0,2019-04-04 01:29:21,2019-08-08 11:09:40
1734,770,Alvo Campanha Fitness,Google Ads,576.53,0,2014-11-17 20:44:22,2015-09-20 00:49:33
1735,308,Viral Promoção Digital,Influenciadores,908.82,0,2016-07-04 08:04:05,2016-10-06 17:43:16
1736,346,Viral Impacto Familiar,Influenciadores,297.96,0,2018-03-05 11:39:11,2018-09-12 23:51:14
1737,709,Direta Impacto Clássica,Email Marketing,566.83,0,2020-04-30 15:10:38,2021-01-02 04:29:35
1738,277,Direta Campanha Rural,Email Marketing,913.23,0,2017-05-22 16:15:51,2017-07-19 09:17:42
1739,904,Conectada Impacto Cultural,Redes Sociais,598.87,0,2014-04-14 05:38:07,2014-06-14 13:02:08
1740,14,Direta Promoção Tradicional,Email Marketing,394.33,0,2020-12-30 04:39:30,2021-10-02 10:32:41
1741,841,Conectada Campanha Fitness,Redes Sociais,673.55,0,2017-05-09 19:20:04,2017-12-18 01:06:00
1742,28,Clássica Impacto Global,TV,557.17,0,2014-12-18 10:51:49,2015-06-20 09:06:56
1743,551,Clássica Promoção Sustentável,TV,486.24,0,2019-04-19 20:36:11,2020-03-26 19:33:21
1744,333,Alvo Campanha Tradicional,Google Ads,981.36,0,2023-07-28 17:48:52,2024-07-21 08:01:15
1745,205,Conectada Promoção Rural,Redes Sociais,765.24,0,2023-04-22 01:06:12,2023-10-21 07:28:26
1746,276,Conectada Campanha Clássica,Redes Sociais,323.62,0,2022-07-29 16:55:16,2022-09-27 00:00:00
1747,459,Viral Promoção Artística,Influenciadores,428.27,0,2014-05-16 08:35:58,2014-10-26 17:45:12
1748,184,Alvo Impacto Global,Google Ads,379.83,0,2016-03-01 19:30:27,2016-08-21 22:04:04
1749,376,Conectada Campanha Inovação,Redes Sociais,532.39,0,2023-06-25 02:24:10,2023-12-07 10:36:53
1750,191,Viral Promoção Cultural,Influenciadores,373.21,0,2019-03-31 20:51:07,2020-03-15 08:07:08
1751,855,Clássica Impacto Familiar,TV,925.21,0,2015-04-19 02:44:23,2015-10-12 22:35:19
1752,891,Viral Promoção Familiar,Influenciadores,667.91,0,2023-02-14 19:39:33,2023-09-25 20:06:22
1753,977,Conectada Campanha Contemporânea,Redes Sociais,337.36,0,2014-01-30 17:58:59,2014-12-15 22:07:49
1754,812,Conectada Promoção Contemporânea,Redes Sociais,594.46,0,2021-03-27 20:59:04,2021-12-11 16:07:01
1755,447,Conectada Impacto Clássica,Redes Sociais,376.2,0,2020-05-26 21:34:09,2020-11-22 16:37:06
1756,253,Alvo Impacto Tecnológica,Google Ads,802.45,0,2021-03-03 20:31:42,2021-12-14 13:58:45
1757,671,Conectada Promoção Fitness,Redes Sociais,547.94,0,2019-03-19 13:27:36,2019-09-07 19:57:34
1758,977,Direta Promoção Tecnológica,Email Marketing,903.38,0,2017-01-06 12:22:28,2017-09-13 11:37:29
1759,611,Clássica Promoção Tradicional,TV,638.12,0,2014-03-31 13:17:48,2015-02-11 10:26:41
